,seed,movie,accuracy,balanced_accuracy,roc_auc
102,2,dreary,0.4940660474716202,0.48412837162837163,0.4520972083472084
103,3,dreary,0.4643790849673202,0.4546139971139972,0.4684033189033189
104,4,dreary,0.48735294117647054,0.4680586080586081,0.5162500000000001
105,5,dreary,0.527468180254558,0.5630555555555555,0.45838293650793654
106,6,dreary,0.5575490196078431,0.536830808080808,0.4162572150072149
107,7,dreary,0.5212418300653595,0.4987527056277056,0.48237193362193354
108,8,dreary,0.5366013071895426,0.5458297258297258,0.4284919524919525
109,9,dreary,0.5415767973856209,0.5350549450549451,0.459716144966145
110,0,home_alone,0.6739766081871343,0.6906654456654457,0.7189434947768281
111,1,home_alone,0.6738235294117647,0.6721162171162169,0.7084610528360528
112,2,home_alone,0.6528229274165807,0.6687562437562437,0.6947352647352647
113,3,home_alone,0.642483660130719,0.6323737373737374,0.6749520202020203
114,4,home_alone,0.6709150326797385,0.6477121489621489,0.6871077533577534
115,5,home_alone,0.6124699002407981,0.5756845238095237,0.6576091269841269
116,6,home_alone,0.6540196078431373,0.6311760461760463,0.7059072871572871
117,7,home_alone,0.635718954248366,0.6248719336219336,0.6914195526695526
118,8,home_alone,0.6584885620915033,0.6840141802641801,0.7217340159840159
119,9,home_alone,0.6519117647058824,0.642416611166611,0.6976062964812966
120,0,brokovich,0.6202786377708979,0.5841422466422467,0.6543023334690001
121,1,brokovich,0.6040522875816995,0.5761829836829835,0.6643219280719281
122,2,brokovich,0.613688940488476,0.5604120879120879,0.6592852980352981
123,3,brokovich,0.5958496732026145,0.5659451659451659,0.6409368686868686
124,4,brokovich,0.5753921568627451,0.5448748473748475,0.5925518925518926
125,5,brokovich,0.5712590299277606,0.5238789682539682,0.598452380952381
126,6,brokovich,0.628169934640523,0.5828102453102453,0.6564574314574315
127,7,brokovich,0.6211437908496733,0.613845598845599,0.6415458152958153
128,8,brokovich,0.6291748366013072,0.5653585303585305,0.6381089188589188
129,9,brokovich,0.6420506535947713,0.5955971805971807,0.6438996558996559
130,0,star_wars,0.6749570003439973,0.6437087912087912,0.7483533441866775
131,1,star_wars,0.72,0.7094842657342657,0.7503968253968254
132,2,star_wars,0.7342234262125903,0.7247077922077922,0.7912148268398268
133,3,star_wars,0.712908496732026,0.7063636363636363,0.7640609668109668
134,4,star_wars,0.7229738562091503,0.7015720390720391,0.7815216727716727
135,5,star_wars,0.7026315789473684,0.6500099206349207,0.7037301587301588
136,6,star_wars,0.7242483660130719,0.6911471861471862,0.7466982323232323
137,7,star_wars,0.669705882352941,0.6654329004329005,0.8273602092352093
138,8,star_wars,0.733406862745098,0.6971459096459098,0.7780196192696193
139,9,star_wars,0.7398447712418299,0.7373865023865024,0.7985615773115773
