,seed,movie,accuracy,balanced_accuracy,roc_auc
77,7,flower,0.5948366013071895,0.5884965728715729,0.6865151515151514
78,8,flower,0.6080800653594771,0.5786287323787324,0.638098457098457
79,9,flower,0.6249264705882354,0.5976384726384726,0.6486781829281829
80,0,hotel,0.653250773993808,0.6264010989010989,0.659341337674671
81,1,hotel,0.6366993464052288,0.6275220612720611,0.6735395854145854
82,2,hotel,0.6286334709322325,0.6024904262404263,0.6989082098457099
83,3,hotel,0.6577124183006536,0.6486237373737374,0.6617099567099567
84,4,hotel,0.687124183006536,0.6530082417582419,0.7126358363858364
85,5,hotel,0.5941004471964224,0.554890873015873,0.6109424603174602
86,6,hotel,0.6436928104575164,0.6206222943722943,0.6591928210678211
87,7,hotel,0.6591176470588236,0.672500901875902,0.6935714285714285
88,8,hotel,0.60468954248366,0.6162465312465313,0.6452570207570207
89,9,hotel,0.6399183006535949,0.6267059329559329,0.6996278443778443
90,0,garden,0.6785517715858272,0.6652594627594628,0.7901546601546602
91,1,garden,0.7081372549019608,0.7072706460206459,0.7629453185703186
92,2,garden,0.6518081355349157,0.6249658674658674,0.7567581376956378
93,3,garden,0.6841830065359478,0.6700324675324676,0.7457290764790765
94,4,garden,0.7026797385620915,0.6771275946275946,0.7715506715506714
95,5,garden,0.6528723770209839,0.6381845238095238,0.7744940476190477
96,6,garden,0.7179084967320261,0.7226118326118326,0.7915142496392498
97,7,garden,0.6655228758169934,0.6368416305916307,0.7377561327561327
98,8,garden,0.6572385620915033,0.6668117993117993,0.7670430680430681
99,9,garden,0.697704248366013,0.691175074925075,0.7582301864801864
100,0,dreary,0.5164258685930514,0.47287851037851036,0.5324762583095917
101,1,dreary,0.47356209150326806,0.4728121878121878,0.48671141358641357
102,2,dreary,0.5212590299277606,0.4930328005328005,0.549179396991897
103,3,dreary,0.4893464052287582,0.46371933621933625,0.5208448773448774
104,4,dreary,0.4966993464052288,0.44071275946275945,0.5657295482295484
105,5,dreary,0.40724114207086337,0.4390873015873016,0.5823908730158729
106,6,dreary,0.4302941176470589,0.4008423520923522,0.5939267676767677
107,7,dreary,0.49522875816993467,0.5044255050505051,0.4554617604617605
108,8,dreary,0.46570261437908506,0.4172054334554335,0.5528343600843602
109,9,dreary,0.40383986928104576,0.3687524975024975,0.5983721278721279
110,0,home_alone,0.7095631234950119,0.6921688034188034,0.7648563627730294
111,1,home_alone,0.6905882352941177,0.6683041958041958,0.7423362054612054
112,2,home_alone,0.6982950636394909,0.6831680819180819,0.7443995240870239
113,3,home_alone,0.685359477124183,0.6495165945165945,0.7160284992784993
114,4,home_alone,0.683954248366013,0.669386446886447,0.7556944444444444
115,5,home_alone,0.6288097695218438,0.6103075396825397,0.7171825396825398
116,6,home_alone,0.6779411764705883,0.6622474747474747,0.7157828282828284
117,7,home_alone,0.7023856209150326,0.7135209235209236,0.7720652958152959
118,8,home_alone,0.6628349673202615,0.665920190920191,0.7365379620379622
119,9,home_alone,0.7240032679738562,0.6950578588078589,0.767758769008769
120,0,brokovich,0.7141038871689027,0.6928067765567766,0.763704890788224
121,1,brokovich,0.715,0.6827052114552113,0.7656990925740926
122,2,brokovich,0.7128117475060199,0.6742990342990343,0.760413544788545
123,3,brokovich,0.7270915032679739,0.7030753968253967,0.7758849206349205
124,4,brokovich,0.6743790849673202,0.6572466422466422,0.7545390720390721
125,5,brokovich,0.6961300309597525,0.6902281746031746,0.7085218253968254
126,6,brokovich,0.7480065359477124,0.7343524531024531,0.7957828282828283
127,7,brokovich,0.6963725490196079,0.6845084776334776,0.764607683982684
128,8,brokovich,0.7159803921568628,0.7109362859362859,0.7783997668997669
129,9,brokovich,0.7077042483660131,0.6812952325452326,0.7660230047730047
130,0,star_wars,0.7076023391812866,0.6998962148962148,0.821615282865283
131,1,star_wars,0.6805882352941176,0.6657987845487845,0.7705219086469086
132,2,star_wars,0.7180405056759547,0.6798334998334997,0.7208566086691086
133,3,star_wars,0.7263398692810458,0.6898376623376624,0.7479834054834055
134,4,star_wars,0.7082352941176471,0.7069154456654457,0.8104700854700855
135,5,star_wars,0.6909700722394221,0.652172619047619,0.7647619047619048
136,6,star_wars,0.7009150326797385,0.6872763347763347,0.7700297619047619
137,7,star_wars,0.6988235294117648,0.6940602453102452,0.8324531024531024
138,8,star_wars,0.7091911764705883,0.7163228438228438,0.8171619769119769
139,9,star_wars,0.7328104575163399,0.7038859751359751,0.7921166611166612
