,movie,seed,fold,accuracy,balanced_accuracy,roc_auc
202,pockets,0,3,0.8333333333333334,0.875,0.9583333333333334
203,pockets,0,4,0.5294117647058824,0.5571428571428572,0.5285714285714287
204,pockets,0,5,0.7058823529411765,0.8076923076923077,0.7692307692307693
205,pockets,0,6,0.47368421052631576,0.3857142857142857,0.4714285714285714
206,pockets,0,7,0.7222222222222222,0.7222222222222222,0.7901234567901234
207,pockets,0,8,0.6666666666666666,0.625,0.5694444444444445
208,pockets,0,9,0.7777777777777778,0.775,0.80625
209,pockets,0,10,0.7647058823529411,0.5865384615384616,0.7115384615384616
210,pockets,1,1,0.7058823529411765,0.6212121212121212,0.7272727272727273
211,pockets,1,2,0.6666666666666666,0.5714285714285714,0.6753246753246753
212,pockets,1,3,0.7777777777777778,0.75,0.75
213,pockets,1,4,0.7058823529411765,0.7211538461538461,0.7307692307692308
214,pockets,1,5,0.5,0.5208333333333334,0.5625
215,pockets,1,6,0.3888888888888889,0.41666666666666663,0.2777777777777778
216,pockets,1,7,0.7222222222222222,0.6666666666666667,0.6527777777777778
217,pockets,1,8,0.7222222222222222,0.7375,0.8375
218,pockets,1,9,0.8235294117647058,0.8285714285714285,0.9285714285714286
219,pockets,1,10,0.7058823529411765,0.6346153846153846,0.5961538461538461
220,pockets,2,1,0.7777777777777778,0.6785714285714286,0.6785714285714286
221,pockets,2,2,0.7777777777777778,0.775,0.7250000000000001
222,pockets,2,3,0.7222222222222222,0.75,0.9
223,pockets,2,4,0.75,0.75,0.75
224,pockets,2,5,0.6111111111111112,0.5416666666666666,0.4166666666666667
225,pockets,2,6,0.5555555555555556,0.5692307692307692,0.6153846153846154
226,pockets,2,7,0.5294117647058824,0.5606060606060606,0.5757575757575757
227,pockets,2,8,0.7222222222222222,0.6428571428571428,0.7321428571428571
228,pockets,2,9,0.7777777777777778,0.7916666666666667,0.8194444444444444
229,pockets,2,10,0.42105263157894735,0.3806818181818182,0.5454545454545454
230,pockets,3,1,0.7058823529411765,0.6642857142857143,0.7571428571428571
231,pockets,3,2,0.5555555555555556,0.525,0.5499999999999999
232,pockets,3,3,0.6111111111111112,0.575,0.6625
233,pockets,3,4,0.8235294117647058,0.8194444444444444,0.8888888888888888
234,pockets,3,5,0.6,0.6,0.57
235,pockets,3,6,0.7222222222222222,0.5535714285714286,0.46428571428571425
236,pockets,3,7,0.6470588235294118,0.6333333333333333,0.7166666666666666
237,pockets,3,8,0.6111111111111112,0.6666666666666667,0.7083333333333334
238,pockets,3,9,0.5555555555555556,0.5375,0.6625000000000001
239,pockets,3,10,0.8235294117647058,0.7878787878787878,0.8636363636363635
240,pockets,4,1,0.9411764705882353,0.875,0.9615384615384616
241,pockets,4,2,0.8333333333333334,0.8928571428571428,0.9285714285714286
242,pockets,4,3,0.6666666666666666,0.6625,0.7375
243,pockets,4,4,0.47058823529411764,0.4930555555555556,0.40277777777777773
244,pockets,4,5,0.5882352941176471,0.5763888888888888,0.5416666666666667
245,pockets,4,6,0.4,0.37362637362637363,0.31868131868131866
246,pockets,4,7,0.7222222222222222,0.6428571428571428,0.7142857142857143
247,pockets,4,8,0.6666666666666666,0.625,0.7361111111111112
248,pockets,4,9,0.5555555555555556,0.625,0.5833333333333333
249,pockets,4,10,0.5882352941176471,0.5833333333333333,0.5833333333333334
250,pockets,5,1,0.5294117647058824,0.5138888888888888,0.41666666666666663
251,pockets,5,2,0.7222222222222222,0.6428571428571428,0.875
252,pockets,5,3,0.7222222222222222,0.6428571428571428,0.7678571428571429
253,pockets,5,4,0.4444444444444444,0.25,0.21875
254,pockets,5,5,0.6111111111111112,0.575,0.7749999999999999
255,pockets,5,6,0.7647058823529411,0.7708333333333333,0.8055555555555556
256,pockets,5,7,0.47368421052631576,0.4611111111111111,0.5
257,pockets,5,8,0.7777777777777778,0.7625,0.8375
258,pockets,5,9,0.7647058823529411,0.7708333333333333,0.736111111111111
259,pockets,5,10,0.6111111111111112,0.6125,0.6499999999999999
260,pockets,6,1,0.8333333333333334,0.7916666666666666,0.8333333333333334
261,pockets,6,2,0.7058823529411765,0.6166666666666667,0.7999999999999999
262,pockets,6,3,0.7222222222222222,0.5535714285714286,0.375
263,pockets,6,4,0.6470588235294118,0.6388888888888888,0.6666666666666666
264,pockets,6,5,0.5294117647058824,0.5208333333333333,0.36111111111111116
265,pockets,6,6,0.5882352941176471,0.49242424242424243,0.5606060606060606
266,pockets,6,7,0.6,0.5833333333333333,0.65625
267,pockets,6,8,0.6111111111111112,0.5416666666666666,0.6666666666666667
268,pockets,6,9,0.7777777777777778,0.7625,0.8125
269,pockets,6,10,0.4444444444444444,0.4675324675324675,0.44155844155844154
270,pockets,7,1,0.7058823529411765,0.6212121212121212,0.6818181818181819
271,pockets,7,2,0.6470588235294118,0.5928571428571429,0.7857142857142857
272,pockets,7,3,0.6666666666666666,0.6625,0.75
273,pockets,7,4,0.5555555555555556,0.5,0.6875
274,pockets,7,5,0.7777777777777778,0.75,0.9027777777777777
275,pockets,7,6,0.7222222222222222,0.84375,0.84375
276,pockets,7,7,0.5882352941176471,0.5833333333333333,0.47222222222222227
277,pockets,7,8,0.35,0.33333333333333337,0.34375
278,pockets,7,9,0.7777777777777778,0.7625,0.85
279,pockets,7,10,0.47058823529411764,0.4652777777777778,0.6527777777777778
280,pockets,8,1,0.5555555555555556,0.5375,0.6
281,pockets,8,2,0.6666666666666666,0.6071428571428572,0.6607142857142857
282,pockets,8,3,0.7777777777777778,0.7083333333333333,0.9027777777777778
283,pockets,8,4,0.6875,0.6746031746031746,0.6507936507936507
284,pockets,8,5,0.7222222222222222,0.625,0.8194444444444444
285,pockets,8,6,0.6111111111111112,0.5714285714285714,0.6607142857142857
286,pockets,8,7,0.5294117647058824,0.4326923076923077,0.36538461538461536
287,pockets,8,8,0.5294117647058824,0.5357142857142857,0.5285714285714286
288,pockets,8,9,0.55,0.55,0.63
289,pockets,8,10,0.6666666666666666,0.7272727272727273,0.961038961038961
290,pockets,9,1,0.6875,0.6746031746031746,0.873015873015873
291,pockets,9,2,0.8333333333333334,0.8333333333333334,0.8472222222222223
292,pockets,9,3,0.5555555555555556,0.5875,0.65
293,pockets,9,4,0.7222222222222222,0.7083333333333333,0.8055555555555555
294,pockets,9,5,0.5,0.461038961038961,0.5974025974025974
295,pockets,9,6,0.7647058823529411,0.7045454545454546,0.6060606060606061
296,pockets,9,7,0.5,0.5,0.52
297,pockets,9,8,0.7777777777777778,0.5892857142857143,0.6964285714285714
298,pockets,9,9,0.7222222222222222,0.7375,0.7875
299,pockets,9,10,0.5294117647058824,0.4326923076923077,0.4423076923076923
300,overcome,0,1,0.7222222222222222,0.7125,0.7625
301,overcome,0,2,0.6666666666666666,0.65,0.7125
302,overcome,0,3,0.7777777777777778,0.7083333333333333,0.6111111111111112
303,overcome,0,4,0.7058823529411765,0.7071428571428571,0.6857142857142858
304,overcome,0,5,0.5294117647058824,0.4326923076923077,0.5384615384615384
305,overcome,0,6,0.5263157894736842,0.4857142857142857,0.4
306,overcome,0,7,0.6666666666666666,0.6666666666666666,0.7654320987654322
307,overcome,0,8,0.6111111111111112,0.6666666666666667,0.7916666666666667
308,overcome,0,9,0.7222222222222222,0.75,0.6625
309,overcome,0,10,0.7058823529411765,0.5480769230769231,0.6538461538461539
310,overcome,1,1,0.7647058823529411,0.7045454545454546,0.8484848484848484
311,overcome,1,2,0.5555555555555556,0.5064935064935066,0.5064935064935064
312,overcome,1,3,0.6111111111111112,0.5875,0.725
313,overcome,1,4,0.47058823529411764,0.4807692307692308,0.30769230769230765
314,overcome,1,5,0.65,0.6666666666666667,0.6979166666666666
315,overcome,1,6,0.6666666666666666,0.6666666666666666,0.5972222222222222
316,overcome,1,7,0.6111111111111112,0.625,0.6388888888888888
317,overcome,1,8,0.5555555555555556,0.5625,0.6375000000000001
318,overcome,1,9,0.5882352941176471,0.5642857142857143,0.5428571428571429
319,overcome,1,10,0.8235294117647058,0.7980769230769231,0.7692307692307693
320,overcome,2,1,0.5,0.4107142857142857,0.3392857142857143
321,overcome,2,2,0.7222222222222222,0.7,0.7
322,overcome,2,3,0.4444444444444444,0.4625,0.5875
323,overcome,2,4,0.5,0.5,0.65625
324,overcome,2,5,0.7777777777777778,0.7916666666666667,0.7916666666666666
325,overcome,2,6,0.7222222222222222,0.7461538461538462,0.8307692307692308
326,overcome,2,7,0.4117647058823529,0.4318181818181818,0.3787878787878788
327,overcome,2,8,0.6111111111111112,0.48214285714285715,0.7142857142857143
328,overcome,2,9,0.7222222222222222,0.7083333333333333,0.625
329,overcome,2,10,0.6842105263157895,0.6590909090909092,0.7272727272727273
330,overcome,3,1,0.6470588235294118,0.5928571428571429,0.6428571428571428
331,overcome,3,2,0.6111111111111112,0.5875,0.5125
332,overcome,3,3,0.6111111111111112,0.575,0.8125
333,overcome,3,4,0.6470588235294118,0.6527777777777778,0.7083333333333333
334,overcome,3,5,0.6,0.6,0.61
335,overcome,3,6,0.6111111111111112,0.48214285714285715,0.6428571428571428
336,overcome,3,7,0.6470588235294118,0.6916666666666667,0.7
337,overcome,3,8,0.6111111111111112,0.6666666666666667,0.5694444444444444
338,overcome,3,9,0.7222222222222222,0.7125,0.825
339,overcome,3,10,0.6470588235294118,0.6515151515151515,0.6363636363636364
340,overcome,4,1,0.6470588235294118,0.5096153846153846,0.6346153846153846
341,overcome,4,2,0.6111111111111112,0.6607142857142857,0.7321428571428571
342,overcome,4,3,0.6666666666666666,0.65,0.775
343,overcome,4,4,0.5882352941176471,0.5972222222222222,0.6666666666666666
344,overcome,4,5,0.5882352941176471,0.5763888888888888,0.7083333333333334
345,overcome,4,6,0.5,0.41758241758241754,0.5054945054945055
346,overcome,4,7,0.3888888888888889,0.4285714285714286,0.30357142857142855
347,overcome,4,8,0.6666666666666666,0.5833333333333334,0.5694444444444444
348,overcome,4,9,0.5555555555555556,0.625,0.625
349,overcome,4,10,0.7058823529411765,0.6875,0.7777777777777778
350,overcome,5,1,0.7647058823529411,0.7569444444444444,0.7777777777777779
351,overcome,5,2,0.6666666666666666,0.6071428571428572,0.6964285714285714
352,overcome,5,3,0.6666666666666666,0.5178571428571428,0.2857142857142857
353,overcome,5,4,0.6666666666666666,0.59375,0.4375
354,overcome,5,5,0.5555555555555556,0.5625,0.625
355,overcome,5,6,0.47058823529411764,0.4652777777777778,0.5972222222222223
356,overcome,5,7,0.631578947368421,0.6166666666666667,0.5777777777777778
357,overcome,5,8,0.8333333333333334,0.825,0.7875000000000001
358,overcome,5,9,0.35294117647058826,0.3680555555555556,0.3194444444444444
359,overcome,5,10,0.6666666666666666,0.6875,0.7
360,overcome,6,1,0.6666666666666666,0.5416666666666666,0.7083333333333334
361,overcome,6,2,0.8235294117647058,0.7583333333333333,0.7833333333333334
362,overcome,6,3,0.6111111111111112,0.5714285714285714,0.6696428571428572
363,overcome,6,4,0.5294117647058824,0.5347222222222222,0.6944444444444445
364,overcome,6,5,0.5294117647058824,0.5138888888888888,0.34722222222222227
365,overcome,6,6,0.6470588235294118,0.6136363636363636,0.6666666666666666
366,overcome,6,7,0.55,0.5833333333333334,0.7708333333333334
367,overcome,6,8,0.7777777777777778,0.7916666666666667,0.7777777777777779
368,overcome,6,9,0.5,0.4625,0.45
369,overcome,6,10,0.4444444444444444,0.41558441558441556,0.3246753246753247
370,overcome,7,1,0.7647058823529411,0.7045454545454546,0.8636363636363636
371,overcome,7,2,0.7647058823529411,0.7357142857142858,0.6
372,overcome,7,3,0.6111111111111112,0.5875,0.7375
373,overcome,7,4,0.6111111111111112,0.6125,0.6875
374,overcome,7,5,0.5555555555555556,0.625,0.7777777777777778
375,overcome,7,6,0.5,0.5,0.59375
376,overcome,7,7,0.5294117647058824,0.5277777777777778,0.5833333333333333
377,overcome,7,8,0.7,0.6666666666666667,0.6354166666666666
378,overcome,7,9,0.7222222222222222,0.7,0.7374999999999999
379,overcome,7,10,0.4117647058823529,0.4305555555555556,0.41666666666666663
380,overcome,8,1,0.5555555555555556,0.5375,0.625
381,overcome,8,2,0.7777777777777778,0.5892857142857143,0.4642857142857143
382,overcome,8,3,0.6111111111111112,0.5416666666666666,0.5833333333333334
383,overcome,8,4,0.5,0.47619047619047616,0.6666666666666667
384,overcome,8,5,0.5555555555555556,0.5833333333333333,0.625
385,overcome,8,6,0.7222222222222222,0.6428571428571428,0.6964285714285714
386,overcome,8,7,0.4117647058823529,0.2692307692307692,0.423076923076923
387,overcome,8,8,0.35294117647058826,0.34285714285714286,0.30000000000000004
388,overcome,8,9,0.75,0.75,0.79
389,overcome,8,10,0.7777777777777778,0.7922077922077921,0.7792207792207793
390,overcome,9,1,0.8125,0.7857142857142857,0.8253968253968254
391,overcome,9,2,0.5555555555555556,0.4583333333333333,0.611111111111111
392,overcome,9,3,0.5555555555555556,0.575,0.7625000000000001
393,overcome,9,4,0.7222222222222222,0.6666666666666667,0.6111111111111112
394,overcome,9,5,0.5555555555555556,0.5064935064935066,0.5714285714285714
395,overcome,9,6,0.35294117647058826,0.2727272727272727,0.5303030303030303
396,overcome,9,7,0.65,0.65,0.7400000000000001
397,overcome,9,8,0.6111111111111112,0.48214285714285715,0.7678571428571428
398,overcome,9,9,0.8333333333333334,0.85,0.7
399,overcome,9,10,0.7058823529411765,0.7211538461538461,0.7115384615384616
400,inception,0,1,0.6666666666666666,0.675,0.7375
401,inception,0,2,0.7222222222222222,0.7,0.6625000000000001
402,inception,0,3,0.8333333333333334,0.8333333333333334,0.7777777777777779
403,inception,0,4,0.5882352941176471,0.5642857142857143,0.6714285714285715
404,inception,0,5,0.6470588235294118,0.5961538461538461,0.826923076923077
405,inception,0,6,0.7368421052631579,0.5642857142857143,0.7571428571428571
406,inception,0,7,0.6666666666666666,0.6666666666666666,0.8395061728395061
407,inception,0,8,0.5555555555555556,0.5833333333333333,0.5833333333333334
408,inception,0,9,0.9444444444444444,0.95,0.975
